gds_lclsf_cd,gds_lclsf_nm,gds_mclsf_cd,gds_mclsf_nm,gds_sclsf_cd,gds_sclsf_nm
19,약용작물류,W6,치커리뿌리(일반),01,치커리뿌리(일반)
19,약용작물류,ZZ,기타,00,아마(일반)
19,약용작물류,ZZ,기타,01,아마
19,약용작물류,ZZ,기타,02,산악
19,약용작물류,ZZ,기타,03,치커리뿌리
19,약용작물류,ZZ,기타,04,뽕나무뿌리
19,약용작물류,ZZ,기타,05,꾸지뽕잎
19,약용작물류,ZZ,기타,06,기타
19,약용작물류,ZZ,기타,07,가시오갈피(일반)
19,약용작물류,ZZ,기타,ZZ,기타
19,약용작물류,o1,인삼,02,수경인삼
20,화목류,00,화목류(일반),-,-
20,화목류,01,가시나무,00,가시나무
20,화목류,01,가시나무,01,가시나무(일반)
20,화목류,02,개나리,00,개나리
20,화목류,02,개나리,01,개나리(일반)
20,화목류,03,겹벚나무,00,겹벚나무
20,화목류,03,겹벚나무,01,겹벚나무(일반)
20,화목류,04,꽃사과나무,00,꽃사과나무
20,화목류,04,꽃사과나무,01,꽃사과나무(일반)
20,화목류,05,노각나무,00,노각나무
20,화목류,05,노각나무,01,노각나무(일반)
20,화목류,06,능소화,00,능소화
20,화목류,06,능소화,01,능소화(일반)
20,화목류,07,단풍,00,단풍
20,화목류,07,단풍,01,단풍(일반)
20,화목류,08,동백나무,00,동백나무
20,화목류,08,동백나무,01,동백나무(일반)
20,화목류,08,동백나무,02,블랙레이스
20,화목류,08,동백나무,03,베니
20,화목류,08,동백나무,04,동백꽃
20,화목류,08,동백나무,05,동백잎
20,화목류,08,동백나무,99,기타
20,화목류,09,등나무,00,등나무
20,화목류,09,등나무,01,등나무(일반)
20,화목류,10,라일락,00,라일락
20,화목류,10,라일락,01,라일락(일반)
20,화목류,11,명자나무,00,명자나무
20,화목류,11,명자나무,01,명자나무(일반)
20,화목류,12,목련,00,목련
20,화목류,12,목련,01,목련(일반)
20,화목류,13,무궁화,00,무궁화
20,화목류,13,무궁화,01,무궁화(일반)
20,화목류,13,무궁화,02,하와이무궁화
20,화목류,13,무궁화,03,카이로
20,화목류,13,무궁화,04,미니무궁화
20,화목류,13,무궁화,99,기타
20,화목류,14,미선나무,00,미선나무
20,화목류,14,미선나무,01,미선나무(일반)
20,화목류,15,배롱나무,00,배롱나무
20,화목류,15,배롱나무,01,배롱나무(일반)
20,화목류,16,백량금,00,백량금
20,화목류,16,백량금,01,백량금(일반)
20,화목류,17,산사나무,00,산사나무
20,화목류,17,산사나무,01,산사나무(일반)
20,화목류,18,산수유,00,산수유
20,화목류,18,산수유,01,산수유(일반)
20,화목류,19,수국,00,수국
20,화목류,19,수국,01,수국(일반)
20,화목류,20,식나무,00,식나무
20,화목류,20,식나무,01,식나무(일반)
20,화목류,21,아그배나무,00,아그배나무
20,화목류,21,아그배나무,01,아그배나무(일반)
20,화목류,22,옥매,00,옥매
20,화목류,22,옥매,01,옥매(일반)
20,화목류,23,왕벚나무,00,왕벚나무
20,화목류,23,왕벚나무,01,왕벚나무(일반)
20,화목류,24,이팝나무,00,이팝나무
20,화목류,24,이팝나무,01,이팝나무(일반)
20,화목류,25,자귀나무,00,자귀나무
20,화목류,25,자귀나무,01,자귀나무(일반)
20,화목류,26,장미(스탠다드),00,장미(스탠다드)
20,화목류,26,장미(스탠다드),01,골드
20,화목류,26,장미(스탠다드),02,골드엑펙스
20,화목류,26,장미(스탠다드),03,골든메탈
20,화목류,26,장미(스탠다드),04,골든패터슨
20,화목류,26,장미(스탠다드),05,그랜드카라
20,화목류,26,장미(스탠다드),06,네이프레미
20,화목류,26,장미(스탠다드),07,노블레스
20,화목류,26,장미(스탠다드),08,뉴카리나
20,화목류,26,장미(스탠다드),09,순결
20,화목류,26,장미(스탠다드),10,다링
20,화목류,26,장미(스탠다드),11,다이야
20,화목류,26,장미(스탠다드),12,희망
20,화목류,26,장미(스탠다드),13,데이루
20,화목류,26,장미(스탠다드),14,도보네
20,화목류,26,장미(스탠다드),15,디아모
20,화목류,26,장미(스탠다드),16,라파엘라
20,화목류,26,장미(스탠다드),17,란도라
20,화목류,26,장미(스탠다드),18,춤장미
20,화목류,26,장미(스탠다드),19,레드벨벳
20,화목류,26,장미(스탠다드),20,정렬
20,화목류,26,장미(스탠다드),21,레드슈퍼
20,화목류,26,장미(스탠다드),22,레디다이
20,화목류,26,장미(스탠다드),23,레오니다스
20,화목류,26,장미(스탠다드),24,레이스
20,화목류,26,장미(스탠다드),25,레이저
20,화목류,26,장미(스탠다드),26,레쟈
20,화목류,26,장미(스탠다드),27,로레나
20,화목류,26,장미(스탠다드),28,로얄티
20,화목류,26,장미(스탠다드),29,롯데로즈
20,화목류,26,장미(스탠다드),30,룰레이트
20,화목류,26,장미(스탠다드),31,리비아
20,화목류,26,장미(스탠다드),32,마데론
20,화목류,26,장미(스탠다드),33,마르데보아
20,화목류,26,장미(스탠다드),34,마리나
20,화목류,26,장미(스탠다드),35,마이크
20,화목류,26,장미(스탠다드),36,마이하트
20,화목류,26,장미(스탠다드),37,마취
20,화목류,26,장미(스탠다드),38,메이자프릭스
20,화목류,26,장미(스탠다드),39,메이프로니
